Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,4828745,-,b'Tolima',b'Colombia',4.88,-75.33,-5,5062,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,DHI,GHI,Surface Albedo,Solar Zenith Angle,DNI,Temperature
2022,1,1,0,0,0,0,0.35000000000000003,161.84,0,-5.2
2022,1,1,1,0,0,0,0.35000000000000003,157.5,0,-5.4
2022,1,1,2,0,0,0,0.35000000000000003,146.82,0,-5.6000000000000005
2022,1,1,3,0,0,0,0.35000000000000003,134.04,0,-5.800000000000001
2022,1,1,4,0,0,0,0.35000000000000003,120.56,0,-6
2022,1,1,5,0,0,0,0.35000000000000003,106.81,0,-6.2
2022,1,1,6,0,0,0,0.35000000000000003,93.02,0,-6.1000000000000005
2022,1,1,7,0,95,99,0.35000000000000003,79.27,21,-5
2022,1,1,8,0,283,340,0.35000000000000003,65.87,139,-4.4
2022,1,1,9,0,68,687,0.35000000000000003,53.01,1028,-3.8000000000000003
2022,1,1,10,0,71,883,0.35000000000000003,41.29,1081,-2.9000000000000004
2022,1,1,11,0,168,168,0.35000000000000003,32.04,0,-1.4000000000000001
2022,1,1,12,0,190,190,0.35000000000000003,27.86,0,-0.1
2022,1,1,13,0,219,219,0.35000000000000003,30.91,0,0.6000000000000001
2022,1,1,14,0,334,342,0.35000000000000003,39.53,10,0.5
2022,1,1,15,0,330,356,0.35000000000000003,50.97,42,0
2022,1,1,16,0,137,139,0.35000000000000003,63.690000000000005,4,-0.8
2022,1,1,17,0,37,37,0.35000000000000003,77.03,0,-2.1
2022,1,1,18,0,0,0,0.35000000000000003,90.41,0,-3.4000000000000004
2022,1,1,19,0,0,0,0.35000000000000003,104.53,0,-4.2
2022,1,1,20,0,0,0,0.35000000000000003,118.3,0,-4.800000000000001
2022,1,1,21,0,0,0,0.35000000000000003,131.86,0,-5.4
2022,1,1,22,0,0,0,0.35000000000000003,144.82,0,-5.800000000000001
2022,1,1,23,0,0,0,0.35000000000000003,156.06,0,-6.1000000000000005
2022,1,2,0,0,0,0,0.35000000000000003,161.92000000000002,0,-6.4
2022,1,2,1,0,0,0,0.35000000000000003,157.64000000000001,0,-6.800000000000001
2022,1,2,2,0,0,0,0.35000000000000003,146.95000000000002,0,-7.1000000000000005
2022,1,2,3,0,0,0,0.35000000000000003,134.17000000000002,0,-7.2
2022,1,2,4,0,0,0,0.35000000000000003,120.68,0,-7.2
2022,1,2,5,0,0,0,0.35000000000000003,106.92,0,-7.2
2022,1,2,6,0,0,0,0.35000000000000003,93.12,0,-6.800000000000001
2022,1,2,7,0,19,19,0.35000000000000003,79.36,0,-5.2
2022,1,2,8,0,240,303,0.35000000000000003,65.95,153,-3.6
2022,1,2,9,0,420,529,0.35000000000000003,53.07,182,-2.2
2022,1,2,10,0,178,178,0.35000000000000003,41.32,0,-1.3
2022,1,2,11,0,257,258,0.35000000000000003,32.02,2,-0.9
2022,1,2,12,0,313,316,0.35000000000000003,27.78,3,-1
2022,1,2,13,0,249,251,0.35000000000000003,30.78,2,-1.4000000000000001
2022,1,2,14,0,315,320,0.35000000000000003,39.39,7,-1.9000000000000001
2022,1,2,15,0,154,154,0.35000000000000003,50.83,0,-2.3000000000000003
2022,1,2,16,0,169,176,0.35000000000000003,63.56,15,-2.8000000000000003
2022,1,2,17,0,92,94,0.35000000000000003,76.91,9,-3.7
2022,1,2,18,0,0,0,0.35000000000000003,90.3,0,-4.9
2022,1,2,19,0,0,0,0.33,104.43,0,-5.300000000000001
2022,1,2,20,0,0,0,0.33,118.21000000000001,0,-5.5
2022,1,2,21,0,0,0,0.33,131.78,0,-5.7
2022,1,2,22,0,0,0,0.33,144.77,0,-5.9
2022,1,2,23,0,0,0,0.33,156.06,0,-6.2
2022,1,3,0,0,0,0,0.33,162.01,0,-6.6000000000000005
2022,1,3,1,0,0,0,0.33,157.78,0,-7
2022,1,3,2,0,0,0,0.33,147.09,0,-7.300000000000001
2022,1,3,3,0,0,0,0.33,134.3,0,-7.5
2022,1,3,4,0,0,0,0.33,120.8,0,-7.6000000000000005
2022,1,3,5,0,0,0,0.33,107.03,0,-7.800000000000001
2022,1,3,6,0,0,0,0.33,93.22,0,-7.7
2022,1,3,7,0,56,56,0.33,79.45,0,-6.4
2022,1,3,8,0,128,410,0.33,66.03,695,-4.9
2022,1,3,9,0,194,194,0.33,53.13,0,-3.4000000000000004
2022,1,3,10,0,309,316,0.33,41.35,9,-1.9000000000000001
2022,1,3,11,0,533,560,0.33,32,32,-0.8
2022,1,3,12,0,72,72,0.33,27.69,0,0.1
2022,1,3,13,0,466,469,0.33,30.64,3,0.5
2022,1,3,14,0,384,385,0.33,39.25,2,0.4
2022,1,3,15,0,210,210,0.33,50.69,0,-0.1
2022,1,3,16,0,23,23,0.33,63.43,0,-1.1
2022,1,3,17,0,9,9,0.33,76.79,0,-2.5
2022,1,3,18,0,0,0,0.33,90.2,0,-3.8000000000000003
2022,1,3,19,0,0,0,0.33,104.32000000000001,0,-4.5
2022,1,3,20,0,0,0,0.33,118.12,0,-5.1000000000000005
2022,1,3,21,0,0,0,0.33,131.71,0,-5.6000000000000005
2022,1,3,22,0,0,0,0.33,144.71,0,-6
2022,1,3,23,0,0,0,0.33,156.05,0,-6.4
2022,1,4,0,0,0,0,0.33,162.1,0,-6.7
2022,1,4,1,0,0,0,0.33,157.92000000000002,0,-7
2022,1,4,2,0,0,0,0.33,147.23,0,-7.2
2022,1,4,3,0,0,0,0.33,134.43,0,-7.5
2022,1,4,4,0,0,0,0.33,120.92,0,-8
2022,1,4,5,0,0,0,0.33,107.14,0,-8.3
2022,1,4,6,0,0,0,0.33,93.32000000000001,0,-7.9
2022,1,4,7,0,113,117,0.33,79.54,22,-6.300000000000001
2022,1,4,8,0,150,418,0.33,66.1,663,-5
2022,1,4,9,0,152,649,0.33,53.18,828,-3.4000000000000004
2022,1,4,10,0,200,866,0.33,41.37,888,-1.5
2022,1,4,11,0,429,430,0.33,31.96,2,-0.4
2022,1,4,12,0,330,330,0.33,27.59,0,0
2022,1,4,13,0,222,223,0.33,30.5,1,0.1
2022,1,4,14,0,468,585,0.33,39.1,150,0.1
2022,1,4,15,0,449,532,0.33,50.550000000000004,131,-0.4
2022,1,4,16,0,136,137,0.33,63.300000000000004,3,-1.3
2022,1,4,17,0,77,78,0.33,76.66,4,-2.8000000000000003
2022,1,4,18,0,0,0,0.33,90.09,0,-4.3
2022,1,4,19,0,0,0,0.33,104.22,0,-4.9
2022,1,4,20,0,0,0,0.33,118.02,0,-5.4
2022,1,4,21,0,0,0,0.33,131.63,0,-5.800000000000001
2022,1,4,22,0,0,0,0.33,144.67000000000002,0,-6.1000000000000005
2022,1,4,23,0,0,0,0.33,156.06,0,-6.4
2022,1,5,0,0,0,0,0.33,162.20000000000002,0,-6.6000000000000005
2022,1,5,1,0,0,0,0.33,158.07,0,-6.800000000000001
2022,1,5,2,0,0,0,0.33,147.38,0,-6.9
2022,1,5,3,0,0,0,0.33,134.56,0,-7.1000000000000005
2022,1,5,4,0,0,0,0.33,121.03,0,-7.4
2022,1,5,5,0,0,0,0.33,107.25,0,-7.7
2022,1,5,6,0,0,0,0.33,93.41,0,-7.5
2022,1,5,7,0,42,42,0.33,79.62,0,-6.300000000000001
2022,1,5,8,0,218,224,0.33,66.16,15,-4.800000000000001
2022,1,5,9,0,405,459,0.33,53.230000000000004,90,-3.1
2022,1,5,10,0,127,127,0.33,41.38,0,-1.5
2022,1,5,11,0,419,434,0.33,31.92,18,-0.4
2022,1,5,12,0,324,328,0.33,27.48,4,0.2
2022,1,5,13,0,304,304,0.33,30.35,0,0
2022,1,5,14,0,156,157,0.33,38.95,1,-0.5
2022,1,5,15,0,37,37,0.33,50.4,0,-1.3
2022,1,5,16,0,178,184,0.33,63.160000000000004,14,-2.3000000000000003
2022,1,5,17,0,14,14,0.33,76.54,0,-3.3000000000000003
2022,1,5,18,0,0,0,0.33,89.99,0,-4.6000000000000005
2022,1,5,19,0,0,0,0.33,104.12,0,-5.1000000000000005
2022,1,5,20,0,0,0,0.33,117.94,0,-5.6000000000000005
2022,1,5,21,0,0,0,0.33,131.56,0,-5.800000000000001
2022,1,5,22,0,0,0,0.33,144.62,0,-5.800000000000001
2022,1,5,23,0,0,0,0.33,156.07,0,-6
2022,1,6,0,0,0,0,0.33,162.3,0,-6.300000000000001
2022,1,6,1,0,0,0,0.33,158.23,0,-6.7
2022,1,6,2,0,0,0,0.33,147.52,0,-6.9
2022,1,6,3,0,0,0,0.33,134.69,0,-7.2
2022,1,6,4,0,0,0,0.33,121.15,0,-7.5
2022,1,6,5,0,0,0,0.33,107.36,0,-7.7
2022,1,6,6,0,0,0,0.33,93.51,0,-7.6000000000000005
2022,1,6,7,0,49,49,0.33,79.7,0,-7
2022,1,6,8,0,170,171,0.33,66.23,1,-5.9
2022,1,6,9,0,272,273,0.33,53.27,1,-4.1000000000000005
2022,1,6,10,0,373,739,0.33,41.39,488,-2.3000000000000003
2022,1,6,11,0,498,554,0.33,31.88,65,-1.2000000000000002
2022,1,6,12,0,330,334,0.33,27.37,4,-0.6000000000000001
2022,1,6,13,0,414,427,0.33,30.2,15,-0.5
2022,1,6,14,0,109,109,0.33,38.79,0,-0.7000000000000001
2022,1,6,15,0,370,482,0.33,50.26,176,-1.1
2022,1,6,16,0,210,225,0.33,63.03,34,-2
2022,1,6,17,0,123,127,0.33,76.42,18,-3.4000000000000004
2022,1,6,18,0,0,0,0.33,89.89,0,-4.6000000000000005
2022,1,6,19,0,0,0,0.33,104.02,0,-5
2022,1,6,20,0,0,0,0.33,117.85000000000001,0,-5.4
2022,1,6,21,0,0,0,0.33,131.49,0,-5.9
2022,1,6,22,0,0,0,0.33,144.58,0,-6.4
2022,1,6,23,0,0,0,0.33,156.08,0,-6.800000000000001
2022,1,7,0,0,0,0,0.33,162.41,0,-7.300000000000001
2022,1,7,1,0,0,0,0.33,158.38,0,-7.6000000000000005
2022,1,7,2,0,0,0,0.33,147.67000000000002,0,-7.800000000000001
2022,1,7,3,0,0,0,0.33,134.82,0,-7.9
2022,1,7,4,0,0,0,0.33,121.27,0,-8
2022,1,7,5,0,0,0,0.33,107.46000000000001,0,-8
2022,1,7,6,0,0,0,0.33,93.60000000000001,0,-7.7
2022,1,7,7,0,12,12,0.33,79.78,0,-6.4
2022,1,7,8,0,238,291,0.33,66.29,131,-4.800000000000001
2022,1,7,9,0,326,469,0.33,53.300000000000004,239,-3.2
2022,1,7,10,0,416,476,0.33,41.39,80,-1.3
2022,1,7,11,0,343,350,0.33,31.830000000000002,8,0.1
2022,1,7,12,0,492,509,0.33,27.25,20,0.8
2022,1,7,13,0,351,355,0.33,30.04,5,1
2022,1,7,14,0,328,337,0.33,38.63,12,0.6000000000000001
2022,1,7,15,0,348,376,0.33,50.11,44,-0.2
2022,1,7,16,0,233,249,0.33,62.89,35,-1.1
2022,1,7,17,0,5,5,0.33,76.29,0,-2.4000000000000004
2022,1,7,18,0,0,0,0.33,89.79,0,-3.6
2022,1,7,19,0,0,0,0.33,103.92,0,-4.4
2022,1,7,20,0,0,0,0.33,117.76,0,-5.1000000000000005
2022,1,7,21,0,0,0,0.33,131.43,0,-5.6000000000000005
2022,1,7,22,0,0,0,0.33,144.55,0,-6.1000000000000005
2022,1,7,23,0,0,0,0.33,156.1,0,-6.5
2022,1,8,0,0,0,0,0.33,162.53,0,-6.800000000000001
2022,1,8,1,0,0,0,0.33,158.55,0,-7
2022,1,8,2,0,0,0,0.33,147.82,0,-7.2
2022,1,8,3,0,0,0,0.33,134.96,0,-7.6000000000000005
2022,1,8,4,0,0,0,0.33,121.39,0,-7.9
2022,1,8,5,0,0,0,0.33,107.56,0,-8.1
2022,1,8,6,0,0,0,0.33,93.69,0,-7.800000000000001
2022,1,8,7,0,67,67,0.33,79.85000000000001,1,-6.300000000000001
2022,1,8,8,0,271,300,0.33,66.35,72,-4.6000000000000005
2022,1,8,9,0,368,402,0.33,53.34,57,-2.6
2022,1,8,10,0,412,821,0.33,41.39,546,-0.7000000000000001
2022,1,8,11,0,504,719,0.33,31.77,253,0.7000000000000001
2022,1,8,12,0,496,530,0.33,27.12,39,1.7000000000000002
2022,1,8,13,0,593,734,0.33,29.88,162,2.1
2022,1,8,14,0,225,226,0.33,38.47,2,1.9000000000000001
2022,1,8,15,0,125,125,0.33,49.96,1,1.3
2022,1,8,16,0,295,403,0.33,62.76,234,0.2
2022,1,8,17,0,133,144,0.33,76.17,45,-1.8
2022,1,8,18,0,0,0,0.33,89.69,0,-3.6
2022,1,8,19,0,0,0,0.33,103.82000000000001,0,-4.3
2022,1,8,20,0,0,0,0.33,117.68,0,-4.800000000000001
2022,1,8,21,0,0,0,0.33,131.36,0,-5.1000000000000005
2022,1,8,22,0,0,0,0.33,144.52,0,-5.300000000000001
2022,1,8,23,0,0,0,0.33,156.13,0,-5.6000000000000005
2022,1,9,0,0,0,0,0.33,162.66,0,-6
2022,1,9,1,0,0,0,0.33,158.72,0,-6.300000000000001
2022,1,9,2,0,0,0,0.33,147.97,0,-6.6000000000000005
2022,1,9,3,0,0,0,0.33,135.09,0,-6.7
2022,1,9,4,0,0,0,0.33,121.5,0,-6.9
2022,1,9,5,0,0,0,0.33,107.66,0,-7.1000000000000005
2022,1,9,6,0,0,0,0.33,93.78,0,-7.1000000000000005
2022,1,9,7,0,104,106,0.33,79.92,12,-6
2022,1,9,8,0,262,337,0.33,66.4,187,-4.5
2022,1,9,9,0,341,595,0.33,53.370000000000005,426,-2.7
2022,1,9,10,0,332,768,0.33,41.38,580,-1
2022,1,9,11,0,581,717,0.33,31.71,160,0.30000000000000004
2022,1,9,12,0,461,480,0.33,26.990000000000002,21,1
2022,1,9,13,0,495,756,0.33,29.71,301,1
2022,1,9,14,0,473,660,0.33,38.300000000000004,240,0.5
2022,1,9,15,0,409,456,0.33,49.81,71,-0.1
2022,1,9,16,0,252,258,0.33,62.620000000000005,14,-1
2022,1,9,17,0,104,104,0.33,76.05,2,-2.5
2022,1,9,18,0,0,0,0.33,89.59,0,-4.1000000000000005
2022,1,9,19,0,0,0,0.33,103.73,0,-4.7
2022,1,9,20,0,0,0,0.33,117.60000000000001,0,-5.1000000000000005
2022,1,9,21,0,0,0,0.33,131.3,0,-5.4
2022,1,9,22,0,0,0,0.33,144.49,0,-5.5
2022,1,9,23,0,0,0,0.33,156.16,0,-5.7
2022,1,10,0,0,0,0,0.33,162.79,0,-6
2022,1,10,1,0,0,0,0.33,158.89000000000001,0,-6.300000000000001
2022,1,10,2,0,0,0,0.33,148.12,0,-6.5
2022,1,10,3,0,0,0,0.33,135.22,0,-6.800000000000001
2022,1,10,4,0,0,0,0.33,121.62,0,-7
2022,1,10,5,0,0,0,0.33,107.76,0,-7.1000000000000005
2022,1,10,6,0,0,0,0.33,93.86,0,-6.9
2022,1,10,7,0,67,68,0.33,79.99,7,-6.4
2022,1,10,8,0,230,268,0.33,66.45,95,-5.5
2022,1,10,9,0,350,469,0.33,53.39,200,-4.4
2022,1,10,10,0,437,678,0.33,41.37,320,-2.9000000000000004
2022,1,10,11,0,515,731,0.33,31.64,253,-1.6
2022,1,10,12,0,372,372,0.33,26.85,1,-1.2000000000000002
2022,1,10,13,0,513,572,0.33,29.53,68,-1.4000000000000001
2022,1,10,14,0,423,452,0.33,38.13,37,-1.9000000000000001
2022,1,10,15,0,251,251,0.33,49.660000000000004,1,-2.6
2022,1,10,16,0,10,10,0.33,62.49,0,-3.3000000000000003
2022,1,10,17,0,5,5,0.33,75.93,0,-4.1000000000000005
2022,1,10,18,0,0,0,0.33,89.49,0,-4.9
2022,1,10,19,0,0,0,0.33,103.63,0,-5.300000000000001
2022,1,10,20,0,0,0,0.33,117.53,0,-5.7
2022,1,10,21,0,0,0,0.33,131.25,0,-6.1000000000000005
2022,1,10,22,0,0,0,0.33,144.47,0,-6.5
2022,1,10,23,0,0,0,0.33,156.20000000000002,0,-6.4
2022,1,11,0,0,0,0,0.33,162.93,0,-6.7
2022,1,11,1,0,0,0,0.33,159.07,0,-7.300000000000001
2022,1,11,2,0,0,0,0.33,148.28,0,-7.5
2022,1,11,3,0,0,0,0.33,135.35,0,-7.800000000000001
2022,1,11,4,0,0,0,0.33,121.73,0,-8.1
2022,1,11,5,0,0,0,0.33,107.86,0,-8.200000000000001
2022,1,11,6,0,0,0,0.33,93.94,0,-8
2022,1,11,7,0,91,91,0.33,80.06,4,-6.9
2022,1,11,8,0,214,220,0.33,66.5,15,-5.4
2022,1,11,9,0,382,421,0.33,53.410000000000004,66,-3.3000000000000003
2022,1,11,10,0,78,887,0.33,41.35,1078,-1.3
2022,1,11,11,0,497,933,0.33,31.560000000000002,512,0.2
2022,1,11,12,0,395,940,0.33,26.7,610,1
2022,1,11,13,0,334,334,0.33,29.35,1,1.3
2022,1,11,14,0,477,647,0.33,37.96,216,1.1
2022,1,11,15,0,203,203,0.33,49.5,0,0.4
2022,1,11,16,0,89,89,0.33,62.35,0,-0.8
2022,1,11,17,0,31,31,0.33,75.81,0,-2.6
2022,1,11,18,0,0,0,0.33,89.39,0,-4.3
2022,1,11,19,0,0,0,0.35000000000000003,103.54,0,-5
2022,1,11,20,0,0,0,0.35000000000000003,117.45,0,-5.5
2022,1,11,21,0,0,0,0.35000000000000003,131.2,0,-5.9
2022,1,11,22,0,0,0,0.35000000000000003,144.45000000000002,0,-6.1000000000000005
2022,1,11,23,0,0,0,0.35000000000000003,156.24,0,-6.300000000000001
2022,1,12,0,0,0,0,0.35000000000000003,163.08,0,-6.5
2022,1,12,1,0,0,0,0.35000000000000003,159.25,0,-6.800000000000001
2022,1,12,2,0,0,0,0.35000000000000003,148.43,0,-7
2022,1,12,3,0,0,0,0.35000000000000003,135.48,0,-7.1000000000000005
2022,1,12,4,0,0,0,0.35000000000000003,121.84,0,-7.300000000000001
2022,1,12,5,0,0,0,0.35000000000000003,107.96000000000001,0,-7.4
2022,1,12,6,0,0,0,0.35000000000000003,94.02,0,-7.1000000000000005
2022,1,12,7,0,107,115,0.35000000000000003,80.12,47,-5.9
2022,1,12,8,0,213,367,0.35000000000000003,66.54,387,-4.6000000000000005
2022,1,12,9,0,354,585,0.35000000000000003,53.43,388,-3.1
2022,1,12,10,0,388,411,0.35000000000000003,41.33,30,-1.5
2022,1,12,11,0,481,485,0.35000000000000003,31.48,5,-0.5
2022,1,12,12,0,444,446,0.35000000000000003,26.55,2,-0.2
2022,1,12,13,0,375,375,0.35000000000000003,29.17,1,-0.30000000000000004
2022,1,12,14,0,203,203,0.35000000000000003,37.79,0,-0.5
2022,1,12,15,0,117,117,0.35000000000000003,49.35,0,-1.1
2022,1,12,16,0,52,52,0.35000000000000003,62.22,0,-2
2022,1,12,17,0,10,10,0.35000000000000003,75.69,0,-3.3000000000000003
2022,1,12,18,0,0,0,0.35000000000000003,89.29,0,-4.6000000000000005
2022,1,12,19,0,0,0,0.37,103.45,0,-5.300000000000001
2022,1,12,20,0,0,0,0.37,117.38,0,-5.7
2022,1,12,21,0,0,0,0.37,131.15,0,-6.2
2022,1,12,22,0,0,0,0.37,144.43,0,-6.5
2022,1,12,23,0,0,0,0.37,156.28,0,-6.7
2022,1,13,0,0,0,0,0.37,163.23,0,-6.9
2022,1,13,1,0,0,0,0.37,159.44,0,-7.1000000000000005
2022,1,13,2,0,0,0,0.37,148.59,0,-7.300000000000001
2022,1,13,3,0,0,0,0.37,135.61,0,-7.5
2022,1,13,4,0,0,0,0.37,121.95,0,-7.7
2022,1,13,5,0,0,0,0.37,108.05,0,-7.9
2022,1,13,6,0,0,0,0.37,94.10000000000001,0,-7.9
2022,1,13,7,0,31,31,0.37,80.18,0,-6.9
2022,1,13,8,0,217,237,0.37,66.58,49,-5.4
2022,1,13,9,0,321,324,0.37,53.44,5,-3.6
2022,1,13,10,0,144,144,0.37,41.300000000000004,0,-1.7000000000000002
2022,1,13,11,0,345,345,0.37,31.39,1,-0.4
2022,1,13,12,0,142,142,0.37,26.39,0,0.2
2022,1,13,13,0,442,456,0.37,28.97,16,0
2022,1,13,14,0,130,130,0.37,37.61,0,-0.6000000000000001
2022,1,13,15,0,43,43,0.37,49.19,0,-1.5
2022,1,13,16,0,11,11,0.37,62.08,0,-2.4000000000000004
2022,1,13,17,0,10,10,0.37,75.57000000000001,0,-3.7
2022,1,13,18,0,0,0,0.37,89.2,0,-4.800000000000001
2022,1,13,19,0,0,0,0.37,103.37,0,-5.2
2022,1,13,20,0,0,0,0.37,117.31,0,-5.4
2022,1,13,21,0,0,0,0.37,131.1,0,-5.6000000000000005
2022,1,13,22,0,0,0,0.37,144.42000000000002,0,-5.9
2022,1,13,23,0,0,0,0.37,156.33,0,-6.1000000000000005
2022,1,14,0,0,0,0,0.37,163.39000000000001,0,-6.2
2022,1,14,1,0,0,0,0.37,159.63,0,-6.300000000000001
2022,1,14,2,0,0,0,0.37,148.75,0,-6.5
2022,1,14,3,0,0,0,0.37,135.74,0,-6.800000000000001
2022,1,14,4,0,0,0,0.37,122.06,0,-7
2022,1,14,5,0,0,0,0.37,108.14,0,-7.2
2022,1,14,6,0,0,0,0.37,94.17,0,-7.1000000000000005
2022,1,14,7,0,97,110,0.37,80.24,80,-6.2
2022,1,14,8,0,220,325,0.37,66.61,263,-5.2
2022,1,14,9,0,355,480,0.37,53.44,209,-4
2022,1,14,10,0,472,571,0.37,41.26,132,-2.5
2022,1,14,11,0,515,634,0.37,31.29,139,-1.2000000000000002
2022,1,14,12,0,512,555,0.37,26.22,49,-0.30000000000000004
2022,1,14,13,0,519,786,0.37,28.78,304,0
2022,1,14,14,0,475,542,0.37,37.43,84,-0.30000000000000004
2022,1,14,15,0,390,560,0.37,49.04,260,-0.9
2022,1,14,16,0,269,399,0.37,61.95,276,-1.8
2022,1,14,17,0,140,150,0.37,75.46000000000001,39,-3.1
2022,1,14,18,0,0,0,0.37,89.10000000000001,0,-4.7
2022,1,14,19,0,0,0,0.36,103.28,0,-5.300000000000001
2022,1,14,20,0,0,0,0.36,117.25,0,-5.7
2022,1,14,21,0,0,0,0.36,131.06,0,-5.9
2022,1,14,22,0,0,0,0.36,144.41,0,-6.2
2022,1,14,23,0,0,0,0.36,156.39000000000001,0,-6.4
2022,1,15,0,0,0,0,0.36,163.55,0,-6.6000000000000005
2022,1,15,1,0,0,0,0.36,159.82,0,-6.800000000000001
2022,1,15,2,0,0,0,0.36,148.9,0,-7.1000000000000005
2022,1,15,3,0,0,0,0.36,135.87,0,-7.300000000000001
2022,1,15,4,0,0,0,0.36,122.17,0,-7.4
2022,1,15,5,0,0,0,0.36,108.23,0,-7.5
2022,1,15,6,0,0,0,0.36,94.24,0,-7.300000000000001
2022,1,15,7,0,84,134,0.36,80.29,298,-5.9
2022,1,15,8,0,209,340,0.36,66.64,330,-3.9000000000000004
2022,1,15,9,0,275,558,0.36,53.45,477,-1.9000000000000001
2022,1,15,10,0,287,787,0.36,41.22,665,-0.30000000000000004
2022,1,15,11,0,235,924,0.36,31.19,806,0.8
2022,1,15,12,0,549,828,0.36,26.05,311,1.4000000000000001
2022,1,15,13,0,540,749,0.36,28.580000000000002,238,1.6
2022,1,15,14,0,453,487,0.36,37.25,42,1.5
2022,1,15,15,0,374,612,0.36,48.88,362,1
2022,1,15,16,0,175,487,0.36,61.81,662,0
2022,1,15,17,0,50,250,0.36,75.34,789,-1.7000000000000002
2022,1,15,18,0,0,0,0.36,89.01,0,-3.1
2022,1,15,19,0,0,0,0.36,103.2,0,-4
2022,1,15,20,0,0,0,0.36,117.18,0,-4.800000000000001
2022,1,15,21,0,0,0,0.36,131.02,0,-5.4
2022,1,15,22,0,0,0,0.36,144.41,0,-5.9
2022,1,15,23,0,0,0,0.36,156.45000000000002,0,-6.300000000000001
2022,1,16,0,0,0,0,0.36,163.72,0,-6.6000000000000005
2022,1,16,1,0,0,0,0.36,160.02,0,-6.9
2022,1,16,2,0,0,0,0.36,149.06,0,-7.1000000000000005
2022,1,16,3,0,0,0,0.36,136,0,-7.300000000000001
2022,1,16,4,0,0,0,0.36,122.27,0,-7.6000000000000005
2022,1,16,5,0,0,0,0.36,108.32000000000001,0,-7.800000000000001
2022,1,16,6,0,0,0,0.36,94.31,0,-7.5
2022,1,16,7,0,100,111,0.36,80.34,61,-5.4
2022,1,16,8,0,143,391,0.36,66.67,627,-3
2022,1,16,9,0,156,642,0.36,53.45,815,-1.1
2022,1,16,10,0,85,887,0.36,41.18,1066,0.2
2022,1,16,11,0,524,935,0.36,31.080000000000002,480,1.3
2022,1,16,12,0,612,756,0.36,25.87,160,2
2022,1,16,13,0,444,446,0.36,28.37,2,2.5
2022,1,16,14,0,306,306,0.36,37.06,0,2.4000000000000004
2022,1,16,15,0,201,202,0.36,48.72,0,1.8
2022,1,16,16,0,55,55,0.36,61.68,0,0.9
2022,1,16,17,0,67,67,0.36,75.23,0,-0.6000000000000001
2022,1,16,18,0,6,6,0.36,88.92,0,-2.1
2022,1,16,19,0,0,0,0.35000000000000003,103.12,0,-3
2022,1,16,20,0,0,0,0.35000000000000003,117.12,0,-3.7
2022,1,16,21,0,0,0,0.35000000000000003,130.98,0,-4.2
2022,1,16,22,0,0,0,0.35000000000000003,144.41,0,-4.800000000000001
2022,1,16,23,0,0,0,0.35000000000000003,156.52,0,-5.300000000000001
2022,1,17,0,0,0,0,0.35000000000000003,163.9,0,-5.7
2022,1,17,1,0,0,0,0.35000000000000003,160.22,0,-6.1000000000000005
2022,1,17,2,0,0,0,0.35000000000000003,149.22,0,-6.4
2022,1,17,3,0,0,0,0.35000000000000003,136.12,0,-6.6000000000000005
2022,1,17,4,0,0,0,0.35000000000000003,122.37,0,-6.800000000000001
2022,1,17,5,0,0,0,0.35000000000000003,108.4,0,-7
2022,1,17,6,0,0,0,0.35000000000000003,94.38,0,-6.800000000000001
2022,1,17,7,0,97,98,0.35000000000000003,80.38,9,-5.6000000000000005
2022,1,17,8,0,260,334,0.35000000000000003,66.69,187,-4
2022,1,17,9,0,409,539,0.35000000000000003,53.44,219,-1.8
2022,1,17,10,0,542,674,0.35000000000000003,41.13,176,-0.1
2022,1,17,11,0,522,717,0.35000000000000003,30.970000000000002,228,1
2022,1,17,12,0,444,925,0.35000000000000003,25.68,534,1.5
2022,1,17,13,0,403,924,0.35000000000000003,28.16,590,1.7000000000000002
2022,1,17,14,0,572,759,0.35000000000000003,36.87,234,1.5
2022,1,17,15,0,460,614,0.35000000000000003,48.57,232,0.9
2022,1,17,16,0,70,528,0.35000000000000003,61.54,960,-0.2
2022,1,17,17,0,165,193,0.35000000000000003,75.11,107,-1.7000000000000002
2022,1,17,18,0,7,7,0.35000000000000003,88.83,0,-3.1
2022,1,17,19,0,0,0,0.35000000000000003,103.04,0,-3.9000000000000004
